baseline-timestamp,baseline-diameter_eye_0,baseline-diameter_eye_1,baseline-diameter_binocular,baseline-HR,baseline-RR,Nback_HL-timestamp,Nback_HL-diameter_eye_0,Nback_HL-diameter_eye_1,Nback_HL-diameter_binocular,Nback_HL-HR,Nback_HL-RR,Nback_LL-timestamp,Nback_LL-diameter_eye_0,Nback_LL-diameter_eye_1,Nback_LL-diameter_binocular,Nback_LL-HR,Nback_LL-RR,Nback_ML-timestamp,Nback_ML-diameter_eye_0,Nback_ML-diameter_eye_1,Nback_ML-diameter_binocular,Nback_ML-HR,Nback_ML-RR,VIS_HL-timestamp,VIS_HL-diameter_eye_0,VIS_HL-diameter_eye_1,VIS_HL-diameter_binocular,VIS_HL-HR,VIS_HL-RR,VIS_LL-timestamp,VIS_LL-diameter_eye_0,VIS_LL-diameter_eye_1,VIS_LL-diameter_binocular,VIS_LL-HR,VIS_LL-RR,VIS_ML-timestamp,VIS_ML-diameter_eye_0,VIS_ML-diameter_eye_1,VIS_ML-diameter_binocular,VIS_ML-HR,VIS_ML-RR
11.89,,4.419944346832363,4.419944346832363,,,13.99,,2.866386975458924,2.866386975458924,,,17.89,,6.7467258464222555,6.7467258464222555,,,20.06,2.16459240413055,2.8565993576221795,2.510595880876365,,,11.57,3.693581807396314,2.4522346788576272,3.0729082431269705,,,12.46,3.202957367561788,2.6965925862208397,2.949774976891314,,,12.66,2.6791996118516974,2.3564160007195847,2.5178078062856413,,
11.9,,4.462871835701273,4.462871835701273,,,14.0,3.2263859009709277,2.92793604048048,3.077160970725704,66.0,958.0,18.0,,,,61.0,1017.0,20.07,,2.762434523821036,2.762434523821036,,,11.58,3.6386958286847406,2.4854789230634355,3.0620873758740883,,,12.47,3.2029564935814823,2.6781055241618565,2.9405310088716696,,,12.67,2.7414077590059853,2.351898492398625,2.546653125702305,,
11.91,,4.4369077428419175,4.4369077428419175,,,14.0,3.2263859009709277,2.909523888228438,3.0679548945996826,66.0,958.0,18.01,1.7391376660234297,,1.7391376660234297,,,20.08,2.1847138200466265,2.829320185179745,2.5070170026131855,,,11.58,3.6914230431938018,2.4854789230634355,3.0884509831286184,,,12.48,3.25205545793314,,3.25205545793314,,,12.68,2.7140234427861585,2.3481879722997787,2.5311057075429684,,
11.92,6.737299469014225,4.4452735366446126,5.591286502829419,,,14.01,,2.8833377653949857,2.8833377653949857,,,18.04,1.7850942650668091,,1.7850942650668091,,,20.08,2.1847138200466265,2.81445244556966,2.4995831328081435,,,11.59,3.6653459894041336,,3.6653459894041336,,,12.49,3.2736061675071766,2.6566798019731293,2.9651429847401527,,,12.68,2.7140234427861585,2.3612696541325717,2.537646548459365,,
11.93,,4.4556288274624745,4.4556288274624745,,,14.02,,2.934293010874799,2.934293010874799,,,18.04,1.7226914398508222,,1.7226914398508222,,,20.09,2.170219125236354,2.868834703846764,2.519526914541559,,,11.6,3.7016038788179793,2.4546361441795095,3.0781200114987444,,,12.5,3.165947098227562,2.6900682177960045,2.9280076580117833,,,12.69,2.716619408622222,2.340714095260271,2.5286667519412465,,
11.94,,4.386871096064528,4.386871096064528,,,14.03,,2.911886161130248,2.911886161130248,,,18.06,1.7403768094187064,,1.7403768094187064,,,20.1,,2.6935264882576626,2.6935264882576626,,,11.61,3.5729132746922128,2.4047109097171457,2.9888120922046792,,,12.5,3.2140298815625523,2.6900682177960045,2.952049049679278,,,12.7,2.684869120767225,2.3236218494259755,2.5042454850966003,,
11.94,,4.454942853602664,4.454942853602664,,,14.04,,2.9045828961594666,2.9045828961594666,,,18.08,1.7380940274504413,,1.7380940274504413,,,20.11,2.1696657821745995,2.7449711103104604,2.45731844624253,,,11.62,3.5926889528825434,2.458463476242139,3.0255762145623413,,,12.51,3.2439770649459554,,3.2439770649459554,,,12.71,2.720930041815785,2.3520064568812664,2.536468249348526,,
11.95,,4.457610201995293,4.457610201995293,,,14.04,,2.9490698345746917,2.9490698345746917,,,18.18,1.6653829681376324,,1.6653829681376324,,,20.12,2.1382209671731207,2.8110542945807246,2.4746376308769227,,,11.62,3.6155940496307024,2.458463476242139,3.037028762936421,,,12.52,3.2917501595413285,2.6830339087921358,2.9873920341667324,,,12.72,2.647364516583544,2.363463554528853,2.5054140355561985,,
11.96,,4.483056668526165,4.483056668526165,,,14.05,,2.945478132475413,2.945478132475413,,,18.24,1.6846935764559148,,1.6846935764559148,,,20.12,2.1382209671731207,2.8232247306483167,2.4807228489107187,,,11.63,3.5824533792136464,2.4562495756616416,3.019351477437644,,,12.52,3.2917501595413285,2.7164593892070017,3.004104774374165,,,12.72,2.647364516583544,2.261581826587689,2.4544731715856165,,
11.97,,4.4589989937841175,4.4589989937841175,,,14.06,,2.941577984833998,2.941577984833998,,,18.26,,4.25574460799815,4.25574460799815,,,20.12,2.159366413973804,2.8110542945807246,2.4852103542772643,,,11.64,3.615250527676496,2.4173868348375214,3.0163186812570086,,,12.53,3.2264487696637283,,3.2264487696637283,,,12.73,2.68158486445582,2.380705042306941,2.5311449533813803,,
11.98,6.6798325094223845,4.384783145263818,5.532307827343102,,,14.07,,2.9330638977531405,2.9330638977531405,,,18.27,1.6324780805089107,,1.6324780805089107,,,20.12,2.159366413973804,2.8232247306483167,2.4912955723110604,,,11.64,3.615250527676496,2.4295637087235025,3.0224071181999994,,,12.54,3.2801879307300137,,3.2801879307300137,,,12.74,2.638329370828592,2.342067431979955,2.4901984014042737,,
11.98,6.6798325094223845,4.440107292918227,5.559969901170305,,,14.08,,2.8831135254544336,2.8831135254544336,,,18.28,1.628378076775444,,1.628378076775444,,,20.13,2.1634809283293523,2.8343316019698,2.498906265149576,,,11.65,3.537296892541953,2.4139997928049484,2.9756483426734506,,,12.54,3.2547394053276766,,3.2547394053276766,,,12.74,2.6663214034204348,2.342067431979955,2.504194417700195,,
11.99,,4.471207433949688,4.471207433949688,,,14.08,,2.9316613585590936,2.9316613585590936,,,18.32,1.6000870408910817,4.189617027782035,2.8948520343365582,,,20.14,2.1680521324845925,2.8128407257193224,2.4904464291019575,,,11.66,3.628298487293497,,3.628298487293497,,,12.55,3.282353580131524,,3.282353580131524,,,12.75,2.6637381931350745,2.2953489142994266,2.4795435537172503,,
12.0,6.641771773475813,4.479950118164472,5.560860945820142,57.0,962.0,14.09,,2.828831289334355,2.828831289334355,,,18.33,1.6481737392936469,,1.6481737392936469,,,20.15,2.168569523290433,2.8166201075407384,2.4925948154155857,,,11.66,3.6034574644764352,,3.6034574644764352,,,12.56,3.340050709327952,2.7251459703514507,3.0325983398397014,,,12.76,2.686516754008531,2.331368611290638,2.508942682649584,,
12.01,,4.4507384889957144,4.4507384889957144,,,14.26,3.367497096693381,2.767517347610092,3.0675072221517365,,,18.38,1.6211637060025887,,1.6211637060025887,,,20.16,2.16469709160196,2.7551195894626126,2.4599083405322864,,,11.67,3.569079200656491,2.365622266740804,2.9673507336986473,,,12.56,3.340050709327952,2.742453554115301,3.0412521317216266,,,12.76,2.686516754008531,2.336799826344566,2.5116582901765483,,
12.02,6.728606891890108,4.602055131775914,5.665331011833011,,,14.27,,2.8521683969064697,2.8521683969064697,,,18.41,1.6151793496919111,,1.6151793496919111,,,20.16,2.158318212481885,2.7551195894626126,2.4567189009722488,,,11.68,3.5641766256799574,2.3769533582638047,2.970564991971881,,,12.57,3.242980780874092,2.7553504637915425,2.999165622332817,,,12.77,2.6191652089804367,2.3462991214128706,2.4827321651966536,,
12.02,6.728606891890108,4.5718265363472845,5.650216714118696,,,14.28,3.3009454259479827,2.9295297728838703,3.1152375994159263,,,18.42,,4.218933738208815,4.218933738208815,,,20.17,,2.8106628296977894,2.8106628296977894,,,11.68,3.5641766256799574,2.3563097266930564,2.960243176186507,,,12.58,3.244403888279486,2.7565382508816922,3.0004710695805894,,,12.78,2.6553151919025506,2.3541217968287627,2.5047184943656564,,
12.03,,4.548030490700995,4.548030490700995,,,14.28,3.3009454259479827,2.7183262990254367,3.00963586248671,,,18.46,1.6058754577905348,,1.6058754577905348,,,20.18,2.1526613173969884,2.8291616489684777,2.490911483182733,,,11.69,3.6242303468711285,2.3646823643530848,2.9944563556121064,,,12.58,3.3509224472938106,2.7565382508816922,3.0537303490877514,,,12.79,2.674041627232024,2.3030940434593403,2.488567835345682,,
12.04,,4.549153432172825,4.549153432172825,,,14.29,,2.810179913407922,2.810179913407922,,,18.52,1.615387358663004,4.085344696488049,2.8503660275755265,,,20.19,2.167254965597475,2.838462339200732,2.5028586523991034,,,11.7,3.5355193596253596,2.401259736762732,2.968389548194046,,,12.59,3.33697352149112,2.8352177669930767,3.086095644242098,,,12.8,2.691334364269066,2.327779942872384,2.509557153570725,,
12.05,,4.603919699690146,4.603919699690146,,,14.3,,2.8952191312714723,2.8952191312714723,,,18.54,1.624935706960802,,1.624935706960802,,,20.2,2.1420298521186925,2.792776583766161,2.467403217942427,,,11.71,3.5683498373170917,2.4138972907327934,2.9911235640249423,,,12.6,3.3192245641804505,2.7288566912483385,3.0240406277143945,,,12.8,2.691334364269066,2.3468767601256166,2.5191055621973413,,
12.06,,4.593980239390113,4.593980239390113,,,14.31,,2.895254863432824,2.895254863432824,,,18.55,1.6199471876159317,4.109325103726814,2.8646361456713727,,,20.21,2.1663627116649664,2.792606604055941,2.4794846578604535,,,11.72,3.5848866144704163,2.3902567264704264,2.9875716704704214,,,12.61,3.371214495233844,,3.371214495233844,,,12.81,2.7095453818660014,2.324822741445742,2.517184061655872,,
12.06,,4.5385514290514095,4.5385514290514095,,,14.32,3.1783698975764114,2.909316984351697,3.0438434409640545,,,18.56,,4.049827208453763,4.049827208453763,,,20.22,2.1624768881185092,2.761154612291108,2.4618157502048086,,,11.72,3.5848866144704163,2.3504064682975465,2.9676465413839814,,,12.62,3.287127074365241,2.7279761692989792,3.00755162183211,,,12.82,,2.3738255188483324,2.3738255188483324,,
12.07,,4.564589669046337,4.564589669046337,,,14.32,3.1783698975764114,2.8893816965214127,3.0338757970489123,,,18.57,,4.103465842770539,4.103465842770539,,,20.22,2.1624768881185092,2.7486424806634835,2.4555596843909964,,,11.73,3.527849791624836,2.3511649355446598,2.939507363584748,,,12.63,3.3175279164350764,2.787337460903905,3.052432688669491,,,12.83,,2.325923553456429,2.325923553456429,,
12.08,,4.533563949867744,4.533563949867744,,,14.33,,2.9086922353877505,2.9086922353877505,,,18.58,,4.075201847040976,4.075201847040976,,,20.23,2.167190809278411,2.8006394162200103,2.4839151127492105,,,11.74,3.5192299849621866,2.339501946472768,2.9293659657174773,,,12.64,3.2875513448154856,,3.2875513448154856,,,12.84,2.6759208295632644,2.324513437686747,2.5002171336250054,,
12.09,,4.488250347824402,4.488250347824402,,,14.34,,2.9576699616384734,2.9576699616384734,,,18.59,,4.121431123176797,4.121431123176797,,,20.24,2.1648621300170103,2.7628982630896948,2.4638801965533528,,,11.74,3.5985239393861046,2.339501946472768,2.969012942929436,,,12.65,3.369120740778546,2.689626414422073,3.0293735776003095,,,12.84,2.6759208295632644,2.337266088867758,2.5065934592155115,,
12.1,,4.500275831149295,4.500275831149295,,,14.35,,2.9333543521053564,2.9333543521053564,,,18.6,,4.0606320241132225,4.0606320241132225,,,20.24,2.144850516494483,2.7628982630896948,2.453874389792089,,,11.75,3.5986973109034177,2.3634018293589367,2.9810495701311774,,,12.66,3.3293727059806013,2.6730270785456614,3.0011998922631316,,,12.85,2.6458399583172683,2.3639607827796194,2.5049003705484436,,
12.1,,4.5406011985414665,4.5406011985414665,,,14.36,,2.8877628477363553,2.8877628477363553,,,18.61,,4.1423027343580685,4.1423027343580685,,,20.25,2.14581140243898,2.792007321168483,2.4689093618037314,,,11.76,3.5115079192499286,2.361865856148674,2.9366868876993015,,,12.66,3.3450985159358138,2.6730270785456614,3.0090627972407376,,,12.86,2.7034265788603635,2.3136845578262086,2.508555568343286,,
12.13,,4.513362343572422,4.513362343572422,,,14.37,,2.93846313460452,2.93846313460452,,,18.62,,4.145732262060939,4.145732262060939,,,20.26,2.1804393125748387,2.7843530160094776,2.482396164292158,,,11.76,3.5115079192499286,2.32358330532706,2.917545612288494,,,12.67,3.3067837497122534,2.6875201018131447,2.997151925762699,,,12.87,2.675502876633969,,2.675502876633969,,
12.14,,4.537738979013816,4.537738979013816,,,14.38,,2.9575659728789554,2.9575659728789554,,,18.64,,4.078610727625385,4.078610727625385,,,20.26,2.1804393125748387,2.794018962192266,2.4872291373835527,,,11.77,,2.3086888446123086,2.3086888446123086,,,12.68,,2.792570194398352,2.792570194398352,,,13.0,,,,64.0,1006.0
12.14,,4.565344482341697,4.565344482341697,,,14.39,,3.0618507422267465,3.0618507422267465,,,18.69,,4.093204382813276,4.093204382813276,,,20.27,2.146813930923324,2.7695306875966343,2.458172309259979,,,11.78,3.566883731107754,2.299859654070934,2.9333716925893443,,,12.69,3.3161833504924965,2.8008935848912326,3.0585384676918643,,,13.1,,2.280433979276644,2.280433979276644,,
12.15,,4.545322864277276,4.545322864277276,,,14.39,,2.9939846241961403,2.9939846241961403,,,18.71,,4.089641113981517,4.089641113981517,,,20.28,2.1453199273359904,2.760476709621209,2.4528983184785997,,,11.78,3.5222881693665498,2.299859654070934,2.911073911718742,,,12.7,3.276218631902799,2.85388639080601,3.0650525113544047,,,13.11,,2.3815386072021774,2.3815386072021774,,
12.16,,4.561838700241038,4.561838700241038,,,14.4,,2.990147347964564,2.990147347964564,,,18.72,,4.059442318287262,4.059442318287262,,,20.29,,2.7598518858506944,2.7598518858506944,,,11.79,3.515934164808246,2.299859654070934,2.90789690943959,,,12.7,3.27343488264796,2.85388639080601,3.063660636726985,,,13.12,,2.3953280396614605,2.3953280396614605,,
12.17,,4.568212189693458,4.568212189693458,,,14.41,,2.9924058990318207,2.9924058990318207,,,18.72,,4.087213398424701,4.087213398424701,,,20.3,,2.805062098448082,2.805062098448082,,,11.8,3.5324606700480814,2.290582604144822,2.9115216370964516,,,12.71,3.358679118896076,2.8073232178919763,3.083001168394026,,,13.23,,2.3810191726326897,2.3810191726326897,,
12.18,,4.570251836597653,4.570251836597653,,,14.42,,3.0066275304810306,3.0066275304810306,,,18.73,,4.044507674827412,4.044507674827412,,,20.3,,2.796481908361593,2.796481908361593,,,11.8,3.5324606700480814,2.3085598793054,2.9205102746767406,,,12.72,3.385212075928595,2.8094325600843986,3.097322318006497,,,13.28,,2.5380155839340293,2.5380155839340293,,
12.18,,4.523087824078719,4.523087824078719,,,14.42,,2.9856870439825136,2.9856870439825136,,,18.74,,4.012124953888551,4.012124953888551,,,20.31,,2.805188236656123,2.805188236656123,,,11.81,,2.337092194807385,2.337092194807385,,,12.73,3.2679264330665334,2.695460866885381,2.9816936499759574,,,13.29,,2.530750318337628,2.530750318337628,,
12.19,6.6986168272233,4.5759963743187635,5.637306600771032,,,14.43,,2.98154262998006,2.98154262998006,,,18.75,,4.094102707931504,4.094102707931504,,,20.32,2.143451652336662,2.8031059996894188,2.4732788260130403,,,11.82,3.4795401787523548,2.3139721389272903,2.8967561588398225,,,12.74,3.2671222627680736,,3.2671222627680736,,,13.3,,2.5181923641104174,2.5181923641104174,,
12.2,,4.482347620285455,4.482347620285455,,,14.44,,2.9397947938296456,2.9397947938296456,,,18.76,3.269421407410684,4.062588334594686,3.666004871002685,,,20.33,2.129414682062471,2.8540957037480665,2.491755192905269,,,11.82,3.5204887308865427,2.3139721389272903,2.9172304349069167,,,12.75,3.270987752047773,,3.270987752047773,,,13.3,,2.5047691227330886,2.5047691227330886,,
12.21,,4.571780005848469,4.571780005848469,,,14.45,,3.039703600967381,3.039703600967381,,,18.77,3.3131552953545,,3.3131552953545,,,20.34,,2.767113353313046,2.767113353313046,,,11.83,3.4352860832282808,2.2761348946565594,2.85571048894242,,,12.76,3.1755954144193743,2.7286622943897783,2.9521288544045765,,,13.34,,2.489990375877371,2.489990375877371,,
12.22,,4.5523697725291665,4.5523697725291665,,,14.46,,2.9840586892389886,2.9840586892389886,,,18.78,3.3114665491174606,4.069236210579458,3.690351379848459,,,20.34,,2.7959907509251183,2.7959907509251183,,,11.84,3.4313703356711294,2.2487672750021517,2.8400688053366405,,,12.76,3.197444190468793,2.7286622943897783,2.963053242429286,,,13.35,,2.573878850581188,2.573878850581188,,
12.23,,4.622274968598325,4.622274968598325,,,14.46,,3.0017805034736016,3.0017805034736016,,,18.79,,4.110644904270206,4.110644904270206,,,20.36,,2.7223224027043065,2.7223224027043065,,,11.85,3.4474335559639524,2.2535652412168017,2.850499398590377,,,12.77,3.1852185481620316,2.69837135104133,2.9417949496016806,,,13.36,,2.5334178057261934,2.5334178057261934,,
12.24,,4.679591797611253,4.679591797611253,,,14.47,,2.970551200350522,2.970551200350522,,,18.8,,4.204421944488229,4.204421944488229,,,20.37,,2.8370865845980178,2.8370865845980178,,,11.86,3.3829242778922306,2.188795832984326,2.7858600554382784,,,12.78,3.259474038658811,2.7186592065870263,2.989066622622919,,,13.37,,2.5442673153410817,2.5442673153410817,,
12.25,,4.5703113482811215,4.5703113482811215,,,14.48,,2.966046625999545,2.966046625999545,,,18.8,,4.134164032320274,4.134164032320274,,,20.38,,2.8466763398804877,2.8466763398804877,,,12.0,,,,61.0,966.0,12.79,3.216411744825441,2.7233078378393167,2.9698597913323788,,,13.39,,2.5430081777473474,2.5430081777473474,,
12.26,6.720499968189537,4.5794127203456805,5.649956344267609,,,14.49,,2.9660761169608154,2.9660761169608154,,,18.81,,4.04295199658115,4.04295199658115,,,20.38,,2.7555721716615103,2.7555721716615103,,,12.2,3.4671262249030446,,3.4671262249030446,,,12.8,3.1799183741958523,2.6501733530089,2.9150458636023764,,,13.4,,2.562428326035372,2.562428326035372,,
12.26,6.720499968189537,4.5615061536992645,5.641003060944401,,,14.5,,3.007196879183439,3.007196879183439,,,18.82,,4.170543413824458,4.170543413824458,,,20.4,,2.752911078467541,2.752911078467541,,,12.2,3.4113832228369043,,3.4113832228369043,,,12.8,3.1398222377582896,2.6501733530089,2.8949977953835946,,,13.4,,2.569101353424093,2.569101353424093,,
12.27,6.81902022151437,4.655049948582132,5.737035085048251,,,14.5,,2.9849792849611165,2.9849792849611165,,,18.83,3.4621616956624592,4.057215119869505,3.759688407765982,,,20.41,,2.745258278619371,2.745258278619371,,,12.21,3.4772708558940537,2.0622983367637917,2.7697845963289227,,,12.81,3.118712848503334,2.689011617247882,2.903862232875608,,,13.42,,2.5458668769561834,2.5458668769561834,,
12.28,6.766676557289693,4.681338623166336,5.724007590228014,,,14.51,,2.9612395830008285,2.9612395830008285,,,18.84,3.4387094439868235,4.105345838082943,3.7720276410348834,,,20.42,,2.7853697509352133,2.7853697509352133,,,12.22,,2.132292558345365,2.132292558345365,,,12.82,3.1623141860218773,2.655101344149858,2.9087077650858677,,,13.45,,2.4788727114174427,2.4788727114174427,,
12.29,,4.67687330503756,4.67687330503756,,,14.52,,2.9997093562295483,2.9997093562295483,,,18.84,3.4387094439868235,4.123810863487772,3.7812601537372976,,,20.42,,2.820282683737366,2.820282683737366,,,12.22,,2.068538013172004,2.068538013172004,,,12.82,3.1623141860218773,2.589150126529361,2.8757321562756193,,,13.53,2.7472148549889157,,2.7472148549889157,,
12.3,6.783497770739607,4.637412975587085,5.710455373163346,,,14.53,,2.9374080576734887,2.9374080576734887,,,18.85,,4.057375693552898,4.057375693552898,,,20.43,,2.8335413218842715,2.8335413218842715,,,12.23,3.4994131669240423,,3.4994131669240423,,,12.83,3.1593343603980437,2.5468888188923327,2.853111589645188,,,13.54,2.706256774177584,,2.706256774177584,,
12.3,6.783497770739607,4.571746065654928,5.677621918197268,,,14.54,,3.0391898692699506,3.0391898692699506,,,18.86,,4.128044600670276,4.128044600670276,,,20.44,,2.723105187366864,2.723105187366864,,,12.24,3.4806607159267515,2.1003754664436203,2.790518091185186,,,12.84,3.1719631006876488,2.5499877083417823,2.8609754045147158,,,13.54,2.8098671959829424,,2.8098671959829424,,
12.31,,4.666919173604724,4.666919173604724,,,14.54,,2.9458462371271383,2.9458462371271383,,,18.87,,4.00197562403915,4.00197562403915,,,20.45,,2.7772727836427795,2.7772727836427795,,,12.24,3.4938341611272885,2.1003754664436203,2.797104813785454,,,12.84,3.161273090638524,2.5499877083417823,2.855630399490153,,,13.55,2.813419021682021,2.29369359608692,2.5535563088844704,,
12.32,,4.644546121125082,4.644546121125082,,,14.55,6.935137044222483,2.9492191312461324,4.942178087734307,,,18.88,,4.093049029407664,4.093049029407664,,,20.46,,2.741111110310201,2.741111110310201,,,12.25,3.5436404457160915,2.132711559141338,2.838176002428715,,,12.85,3.122359038332445,2.567876084027434,2.8451175611799395,,,13.56,2.8251784822558887,2.4286923195947785,2.6269354009253334,,
12.33,,4.707271435353316,4.707271435353316,,,14.56,6.955687676043774,3.0486309645453624,5.0021593202945684,,,18.88,,4.0978875718111345,4.0978875718111345,,,20.46,,2.669932568590656,2.669932568590656,,,12.26,3.4493154790547234,2.13917397678038,2.794244727917552,,,12.86,3.0857016340216443,2.569270810605428,2.827486222313536,,,13.57,2.819776185317852,,2.819776185317852,,
12.34,,4.713224785715736,4.713224785715736,,,14.57,,3.0580330721947164,3.0580330721947164,,,18.89,3.3539159932782323,4.0991357956389765,3.7265258944586046,,,20.47,,2.8153370349968254,2.8153370349968254,,,12.26,3.4493154790547234,2.158191100956405,2.803753290005564,,,12.86,3.0857016340216443,2.6455662876017447,2.8656339608116945,,,13.58,2.8487810187579234,2.3766138765942513,2.612697447676087,,
12.34,,4.677342413643401,4.677342413643401,,,14.58,6.886370465065203,3.0314676329737025,4.958919049019452,,,18.9,3.3873803744075364,4.165607092533105,3.776493733470321,,,20.48,,2.7477633600524074,2.7477633600524074,,,12.27,3.4403659222984837,2.1604127312912706,2.8003893267948774,,,12.87,3.0475544023230583,,3.0475544023230583,,,13.58,2.785980688616241,2.3766138765942513,2.581297282605246,,
12.35,,4.676553968799647,4.676553968799647,,,14.58,6.886370465065203,2.982545085484075,4.934457775274639,,,18.91,,4.085254864074791,4.085254864074791,,,20.49,,2.813212683595519,2.813212683595519,,,12.28,3.4629684674030394,2.150046962871534,2.806507715137287,,,12.88,3.0454313406291784,,3.0454313406291784,,,13.59,2.8223225701126995,2.385606012033833,2.6039642910732663,,
12.36,,4.6656767482353025,4.6656767482353025,,,14.59,,3.013286199667971,3.013286199667971,,,18.92,3.46460647997306,4.113721008375551,3.7891637441743056,,,20.5,,2.701930509249891,2.701930509249891,,,12.29,3.5349096712603987,2.14282749783717,2.838868584548784,,,12.88,2.9852196139457927,,2.9852196139457927,,,13.6,2.815775079741547,2.342013930507457,2.5788945051245022,,
12.37,,4.665631231756595,4.665631231756595,,,14.6,,2.9908943044756877,2.9908943044756877,,,18.92,3.46460647997306,4.216546777749866,3.840576628861463,,,20.51,,2.720837790559772,2.720837790559772,,,12.3,3.53119180524408,2.189859976878189,2.860525891061134,,,12.89,3.03441227120937,2.6161340039437664,2.825273137576568,,,13.6,2.815775079741547,2.3785267961689898,2.597150937955268,,
12.39,,4.644944390633167,4.644944390633167,,,14.61,,2.9537884753257404,2.9537884753257404,,,18.93,,4.100099261597743,4.100099261597743,,,20.52,,2.7283458088717043,2.7283458088717043,,,12.3,3.53119180524408,2.1574236319163167,2.8443077185801986,,,12.9,2.9828174167846817,2.773053523262838,2.87793547002376,,,13.61,2.8427461308347923,2.4034752844970084,2.6231107076659006,,
12.4,,4.678082859660114,4.678082859660114,,,14.62,,2.901516105710708,2.901516105710708,,,18.94,,4.066303301564962,4.066303301564962,,,20.53,,2.6988484162918787,2.6988484162918787,,,12.31,3.47467984293048,,3.47467984293048,,,12.9,2.9828174167846817,2.5704066791203064,2.776612047952494,,,13.62,2.821552006417261,2.369062926252149,2.595307466334705,,
12.4,,4.687254942048009,4.687254942048009,,,14.62,,2.9669978702864133,2.9669978702864133,,,18.95,,4.163916594513086,4.163916594513086,,,20.54,,2.751789759289533,2.751789759289533,,,12.32,,2.191485387236328,2.191485387236328,,,12.91,3.099125674297712,2.645804283257009,2.8724649787773604,,,13.62,2.8557178408114234,2.369062926252149,2.6123903835317863,,
12.41,,4.706433214017996,4.706433214017996,,,14.63,6.943928259789202,2.9431112339779246,4.943519746883563,,,18.96,5.098825049963988,4.081861580945189,4.5903433154545885,,,20.54,,2.694546665785264,2.694546665785264,,,12.32,,2.1648812568481497,2.1648812568481497,,,12.92,2.9939950427087347,2.64964507975922,2.8218200612339777,,,13.63,2.8600015092362168,2.4049838660705016,2.632492687653359,,
12.42,6.721961995900403,4.663286267807051,5.6926241318537265,,,14.64,,3.005667819129841,3.005667819129841,,,18.96,5.098825049963988,4.152139669349636,4.625482359656813,,,20.55,,2.6901453618210343,2.6901453618210343,,,12.33,3.54047823764332,2.165770610959927,2.8531244243016234,,,12.93,2.94057195763434,2.6643766814276897,2.802474319531015,,,13.64,2.844035049295317,2.4245739169601705,2.634304483127744,,
12.43,,4.6713262582248865,4.6713262582248865,,,14.65,,2.9334127708907256,2.9334127708907256,,,18.96,4.976574042412207,4.152139669349636,4.564356855880922,,,20.57,,2.795507000362319,2.795507000362319,,,12.34,3.588103947857208,2.194247579081539,2.8911757634693735,,,12.94,2.973818226481856,2.5743558870269885,2.7740870567544222,,,13.65,2.8482385455426296,2.314764059884649,2.5815013027136393,,
12.44,,4.70656795365693,4.70656795365693,,,14.66,,2.9514830382202955,2.9514830382202955,,,18.96,4.976574042412207,4.081861580945189,4.5292178116786985,,,20.58,,2.7543869254861955,2.7543869254861955,,,12.34,3.5373581896600803,2.194247579081539,2.86580288437081,,,12.94,2.973818226481856,2.713504571987632,2.843661399234744,,,13.66,2.8954650859448114,,2.8954650859448114,,
12.44,,4.6809608059314725,4.6809608059314725,,,14.66,,3.0456136303631385,3.0456136303631385,,,18.97,,4.126317425023607,4.126317425023607,,,20.58,,2.6390621182665077,2.6390621182665077,,,12.35,3.581717183554196,2.1957845049341014,2.8887508442441487,,,12.95,2.871289361543077,2.6656240275467757,2.768456694544926,,,13.66,2.8358748298618615,,2.8358748298618615,,
12.45,,4.693962736893304,4.693962736893304,,,14.67,,2.9472436541616513,2.9472436541616513,,,18.98,,4.019729678427232,4.019729678427232,,,20.59,2.8468626907989365,,2.8468626907989365,,,12.36,,2.203639811874992,2.203639811874992,,,12.96,2.907168670068484,2.60734795023655,2.757258310152517,,,13.67,2.8525512396870902,2.3508323542756577,2.601691796981374,,
12.46,6.77933112678715,4.58679727925536,5.683064203021255,,,14.68,,2.9613694479651467,2.9613694479651467,,,18.99,4.841703742949148,4.124011417514902,4.482857580232025,,,20.86,3.0905390426988433,,3.0905390426988433,,,12.36,,2.2488443754563283,2.2488443754563283,,,12.96,2.898462015259664,2.60734795023655,2.752904982748107,,,13.68,2.9059228764747687,2.3908795717277265,2.6484012241012476,,
12.47,,4.65279420859259,4.65279420859259,,,14.69,,2.9265773214100737,2.9265773214100737,,,19.0,4.906987341049266,4.122855427812132,4.514921384430699,61.0,1032.0,20.89,,2.2297255733440964,2.2297255733440964,,,12.37,3.5927345539739157,2.216146790416138,2.904440672195027,,,12.97,2.791041165634916,2.618295191304333,2.7046681784696247,,,13.69,2.8948594194850723,2.4497763147758045,2.672317867130438,,
12.48,,4.698403943890335,4.698403943890335,,,14.7,,2.95049416893385,2.95049416893385,,,19.0,4.906987341049266,4.011447145097153,4.45921724307321,61.0,1032.0,20.9,,2.3242181871261227,2.3242181871261227,,,12.38,,2.2116670805143843,2.2116670805143843,,,12.98,2.9346406351860908,2.6215935692223464,2.7781171022042184,,,13.7,2.9260692933327483,,2.9260692933327483,,
